3195.302730	-1249.096336	347853.117483	6608429.868629
1745.061943	-898.103735	-142130.736629	6728111.549431
2520.002004	-896.099455	120269.457144	6727514.121478
710.872278	-1932.364785	-493965.968003	6378809.233552
1619.122417	-1770.013348	-185722.896318	6432691.747499
3788.042059	-2795.152921	547082.093470	6085922.442782
2651.115021	-2952.965760	162708.781224	6033065.998276
3666.692308	-3082.970560	505933.540428	5988728.796701
3441.069741	-1779.976678	430630.762616	6428923.728478
3133.660539	-2381.206259	326374.445141	6226186.697511
3013.812838	-2168.129817	286099.210866	6298121.013203
2991.865980	-1783.556101	279013.446555	6427666.497998
3225.387503	-1658.591905	357658.347961	6469737.206994
3756.146256	-1804.074107	536970.691801	6420385.631334
1359.940338	-2144.308472	-273704.454539	6306738.218470
1269.575010	-1288.130061	-303599.190627	6596211.894726
1498.154603	-1381.797977	-226218.250069	6564216.325870
2381.479974	-2354.088867	72317.845137	6235185.226762
2275.502766	-2246.002583	35906.532647	6271889.004312
1958.707329	-2162.841158	-71431.583309	6300058.101080
2636.017598	-1441.896716	158971.542036	6543059.008808
2366.572315	-1365.015390	67760.186105	6568798.197754
976.600698	-3082.227125	-404272.464433	5989694.096929
418.632801	-2700.882093	-593591.303981	6118797.196158
656.877321	-2506.144515	-512550.815584	6185049.957131
2750.412801	-2646.660795	196525.290602	6136285.578541
2456.868738	-2490.190673	97265.661325	6189226.116542
2414.090088	-2105.986849	83040.523812	6318766.892804
2133.694742	-1806.142925	-11631.337547	6420054.822417
1895.230838	-1722.114984	-92539.285209	6448685.644976
2843.973362	-3138.127499	227921.299537	5970345.885085
3426.413502	-2029.473637	425846.861582	6344834.246551
3339.202533	-1375.858053	396337.712733	6565594.785535
1908.484020	-845.506230	-87134.935916	6745363.244165
1576.940213	-1083.480674	-199430.836571	6665151.201766
2792.534007	-1958.190391	211583.663957	6368776.618783
2096.460569	-2767.465561	-24739.945870	6095662.161824
971.728657	-1707.397658	-405191.087876	6454728.484796
2884.477501	-2393.956290	241827.589083	6221658.757563
1273.749029	-2442.021132	-303280.478483	6206244.818237
731.347898	-3337.033539	-487926.484213	5903184.109555
794.885977	-2161.106592	-465353.523939	6301708.486871
2295.105384	-982.875038	43991.827567	6698371.235258
2817.860033	-1022.189776	220730.776716	6684642.663358
2717.218652	-971.672532	186921.172573	6701788.779020
2872.942597	-1459.024311	238849.860679	6536966.889096
3095.487426	-757.588138	314427.266212	6773518.495873
3029.585582	-1259.233555	291819.641179	6604788.847561
723.614967	-1079.914334	-488674.053552	6667012.031363
1740.684038	-1089.084256	-144052.672800	6663196.091630
2592.951789	-2267.140558	143862.572496	6264463.377329
2272.225020	-1944.008032	35210.247565	6373827.552678
1868.020034	-1364.949930	-101636.327597	6569376.717321
1872.327614	-1119.191642	-99926.400754	6652812.740025
2640.584920	-1578.485513	160448.502310	6496738.531666
2099.504520	-1231.446197	-22376.258891	6614744.591061
1557.993392	-2509.327230	-207008.112754	6183075.601994
1165.126857	-1886.001989	-339509.708360	6394186.532894
2094.873201	-3451.690700	-25796.971927	5863531.740989
1570.630730	-3196.177329	-203285.082368	5950804.107695
1142.937663	-2819.005611	-347898.898424	6078867.884634
789.515112	-3095.446016	-468081.980096	5985402.358483
584.548361	-2141.153040	-536712.477602	6308553.038017
1261.467263	-876.570294	-305965.101705	6735763.902946
3277.903609	-3417.032192	373785.660613	5875817.381504
3675.455425	-2419.767230	509895.041763	6212738.148360
3627.980212	-1570.000165	493914.376105	6499842.096438
2132.574279	-2959.127343	-12517.876911	6030672.136435
1580.948809	-2895.180966	-199565.951624	6052853.085619
2466.273693	-2985.037420	100306.601413	6022290.421681
2625.955610	-3365.147242	154001.357885	5893461.618971
2732.265257	-3169.967418	190267.751953	5959637.683683
2991.984156	-2417.116415	278555.949033	6214176.833650
615.560208	-1152.655281	-524840.917339	6642801.705832
1182.499164	-1089.641594	-332852.360414	6663160.792451
3086.424788	-2769.818411	309611.153810	6095143.291226
2793.920422	-2810.085098	210955.696858	6081135.541754
3532.580835	-3288.061989	460783.536084	5919545.046410
1179.978876	-3452.297894	-335715.989983	5864115.505350
991.158406	-3413.026461	-399522.546748	5877578.035461
681.032918	-1515.910815	-503508.959007	6519422.604980
3483.493542	-2272.099604	444666.705611	6262701.077107
3146.373584	-2022.041295	330770.443220	6347186.398667
3073.501948	-1971.625537	306076.148130	6364235.477203
2026.700967	-2493.116139	-48634.847523	6188561.745888
1779.584801	-2296.879891	-132108.749920	6254883.752215
1424.432277	-2285.059490	-252137.889798	6259258.162164
1072.974617	-2237.856723	-371382.696035	6275609.555668
2561.940835	-2405.628254	133037.240691	6217817.945619
2033.395406	-1613.025565	-45933.962986	6485122.299095
3688.284000	-1175.287845	514684.750448	6632397.683385
3275.181907	-993.097579	374997.245666	6694137.849415
1361.462876	-2859.083320	-273884.551981	6065357.398497
3299.629953	-2673.625641	381843.941177	6127637.722074
3032.885422	-3156.941176	291667.262309	5964026.840682
2358.838162	-871.905793	65479.566528	6735735.712776
1218.468539	-1585.929275	-321324.436826	6495158.785484
945.823757	-1183.469968	-413472.779361	6632119.585688
1516.132711	-2701.075057	-221837.916148	6118703.148601
3021.905406	-1121.047644	289076.594645	6651072.912175
2900.564593	-742.221613	248954.671667	6778937.904416
2889.634217	-1128.471502	244643.858426	6648642.569682
2563.436406	-1251.112267	134494.621878	6607258.497036
2848.857136	-3248.141405	229443.406653	5933225.810275
1593.949062	-1522.009107	-194097.378124	6516474.721905
2350.447808	-2574.537261	61109.725760	6160872.852978
900.428777	-1315.932144	-428625.994326	6586888.776830
3073.129272	-1421.312612	306446.804136	6549947.263538
2478.986448	-1886.080053	105244.425637	6393319.272985
3319.086055	-2946.992955	388386.923917	6035088.781661
2240.056158	-2383.490652	24148.823891	6225476.742109
1527.044182	-3358.949844	-218141.259336	5895579.856916
651.388057	-2561.224179	-514321.547156	6166588.914246
3724.343111	-2912.812226	525836.539019	6046537.540057
3417.269907	-1505.925989	422832.997159	6521269.875033
3674.209117	-2033.105139	509313.157785	6343056.330756
3058.246422	-1725.075288	301141.941563	6447491.496633
1546.680139	-1906.107504	-210824.329291	6387294.737081
3237.442622	-1823.020127	361579.513436	6414273.250523
2982.335293	-1619.033870	275976.622811	6483187.227584
3203.513818	-1357.688067	350468.342326	6571438.132938
1956.997318	-2299.024666	-72064.610223	6253721.596260
2821.163630	-2616.998894	220698.017132	6146502.201848
542.713224	-1860.501230	-550579.330546	6403193.794763
3442.415295	-1034.013815	431653.377477	6680240.880647
2620.984674	-2019.005062	153379.377330	6348176.631937
1948.788693	-2958.146507	-75104.990368	6031170.886306
1949.173171	-2985.097407	-75231.770977	6021890.759132
2246.380781	-3370.912346	25669.997746	5891416.171895
1865.925540	-3532.030325	-103690.579722	5836523.272676
2019.089996	-3506.523656	-51762.753205	5845113.728519
2058.424154	-3452.022815	-38695.290735	5863605.158294
1755.530853	-3365.051987	-141170.716686	5893125.598222
2022.076710	-3150.872084	-50662.657878	5965905.592857
1905.870305	-3395.094969	-89989.613847	5882780.948015
2133.084637	-3396.948934	-12856.192257	5882078.465964
3324.042524	-795.831586	391689.980699	6760630.905980
3378.264358	-680.034579	410189.014228	6799457.835993
3615.285636	-795.727778	490253.271700	6760424.899647
3523.721311	-528.510734	459459.938395	6850646.823043
3251.409458	-690.567124	367102.594830	6795918.371061
3545.500883	-747.105956	466721.060325	6776716.262482
3499.084976	-613.912893	451468.228122	6821876.161754
2285.583587	-3452.111094	38695.290735	5863605.158294
2132.511427	-3507.023665	-12940.856005	5844892.754054
2059.133640	-3315.887978	-38377.890546	5910073.645549
2094.962471	-3397.065929	-25712.317872	5882122.371946
1942.756760	-3451.039678	-77388.776208	5864001.606265
2018.981137	-3451.842713	-51593.408957	5863707.941990
2020.488508	-3369.985996	-51339.463229	5891591.505625
1718.338337	-3337.141387	-153747.494787	5902751.060676
2095.897303	-3178.897723	-25373.878048	5956446.158273
712.083291	-3116.069470	-494142.395253	5978341.335201
